	Price	Distance	Car	BuildingArea	YearBuilt
25438	1011000.0	8.9	2.0	158.0	1970.0
25442	1240000.0	14.7	2.0	292.0	2002.0
25443	950000.0	14.7	2.0	187.0	1980.0
25444	1036000.0	14.7	2.0	163.0	1980.0
25445	1000000.0	14.5	2.0	119.0	1960.0
25447	1405000.0	14.5	5.0	231.0	1980.0
25448	490000.0	14.7	0.0	144.0	1992.0
25449	470000.0	14.7	2.0	146.0	1987.0
25450	558000.0	14.7	2.0	114.0	1988.0
25454	870000.0	6.4	2.0	96.0	1940.0
25457	570000.0	16.5	2.0	104.0	1980.0
25460	1050000.0	16.7	3.0	152.0	1973.0
25464	1173000.0	6.8	1.0	116.0	1900.0
25466	730000.0	25.5	2.0	228.0	2012.0
25467	643000.0	25.5	2.0	173.0	2013.0
25468	1815000.0	25.2	2.0	306.0	1910.0
25473	920000.0	6.3	0.0	99.0	1920.0
25479	965000.0	10.4	1.0	125.0	1950.0
25481	870000.0	10.4	2.0	186.0	1980.0
25482	845000.0	10.4	3.0	30.0	1970.0
25497	600000.0	15.5	2.0	131.0	1992.0
25498	920000.0	9.4	2.0	213.0	1960.0
25502	650000.0	12.8	3.0	108.0	1946.0
25505	1800000.0	6.3	1.0	117.0	1910.0
25514	1870000.0	10.2	2.0	159.0	1940.0
25517	1620000.0	10.2	3.0	129.0	1947.0
25526	840000.0	16.5	2.0	274.0	2011.0
25527	714000.0	16.5	2.0	116.0	1982.0
25528	865000.0	9.5	2.0	118.0	1960.0
25530	801000.0	9.5	2.0	133.0	1950.0
25531	702500.0	9.5	1.0	124.0	2005.0
25532	900000.0	9.5	1.0	117.0	1970.0
25537	2225000.0	6.4	1.0	170.0	1920.0
25541	2400000.0	7.9	2.0	140.0	1948.0
25543	3320000.0	7.9	2.0	448.0	2013.0
25552	2400000.0	9.7	2.0	357.0	2008.0
25553	1683000.0	9.7	4.0	210.0	1955.0
25557	1000000.0	9.7	2.0	109.0	1990.0
25558	3225000.0	9.7	2.0	408.0	2016.0
25563	1730000.0	9.7	4.0	248.0	1955.0
25570	1520000.0	11.4	2.0	154.0	1925.0
25574	2478000.0	11.4	2.0	697.0	2016.0
25575	1540000.0	11.4	2.0	195.0	1995.0
25577	1470000.0	11.4	2.0	260.0	2009.0
25582	1345000.0	13.8	1.0	280.0	2017.0
25585	1600000.0	13.8	4.0	200.0	1960.0
25592	2125000.0	13.8	2.0	309.0	2005.0
25600	717000.0	35.2	2.0	182.0	1998.0
25601	426000.0	35.2	1.0	85.0	2017.0
25602	1103000.0	35.2	3.0	215.0	1970.0
25612	1940000.0	13.4	3.0	292.0	2006.0
25617	1955000.0	13.4	2.0	350.0	2012.0
25618	1501000.0	27.0	2.0	220.0	2003.0
25620	1031000.0	27.0	3.0	150.0	1950.0
25627	831500.0	8.6	2.0	96.0	1960.0
25636	3820000.0	10.5	2.0	351.0	2010.0
25638	3850000.0	10.5	2.0	365.0	1937.0
25640	1950000.0	10.5	2.0	206.0	2000.0
25642	1850000.0	10.5	2.0	167.0	1930.0
25644	2100000.0	10.5	2.0	262.0	1935.0
25651	2000000.0	10.3	2.0	239.0	1935.0
25657	2220000.0	10.3	2.0	224.0	1935.0
25661	570000.0	14.0	4.0	93.0	1960.0
25668	2020000.0	5.2	1.0	192.0	1900.0
25670	1150000.0	5.2	1.0	117.0	1900.0
25673	1200000.0	5.2	1.0	44.0	2014.0
25674	894000.0	5.2	0.0	73.0	1900.0
25682	1975000.0	4.0	1.0	160.0	1910.0
25686	1310000.0	5.2	1.0	155.0	1920.0
25688	2600000.0	5.2	2.0	412.0	2012.0
25691	698000.0	5.2	1.0	97.0	1920.0
25692	1100000.0	10.8	3.0	200.0	2004.0
25695	1830000.0	10.8	2.0	350.0	1998.0
25705	790000.0	12.1	4.0	140.0	1980.0
25708	770000.0	12.1	1.0	0.0	1970.0
25710	1080000.0	12.1	4.0	132.0	1960.0
25715	775100.0	14.8	2.0	246.0	2003.0
25716	860000.0	14.8	3.0	401.0	2006.0
25717	2315000.0	10.4	2.0	466.0	2015.0
25726	1260000.0	14.7	2.0	149.0	1970.0
25730	621000.0	14.8	2.0	174.0	2005.0
25739	2700000.0	7.7	2.0	337.0	1950.0
25742	2540000.0	7.7	2.0	332.0	2009.0
25745	2755000.0	7.7	3.0	175.0	1920.0
25746	5450000.0	7.7	5.0	453.0	1920.0
25754	666000.0	16.6	2.0	162.0	1960.0
25758	2725000.0	8.4	2.0	175.0	1910.0
25765	1665000.0	10.1	3.0	235.0	2015.0
25766	1700000.0	10.1	1.0	175.0	1930.0
25776	1730000.0	8.7	2.0	119.0	1950.0
25784	1475000.0	17.9	2.0	137.0	1955.0
25786	1250000.0	17.9	1.0	137.0	1955.0
25793	700000.0	17.9	2.0	122.0	2014.0
25794	1100000.0	17.9	2.0	189.0	1960.0
25799	800000.0	16.7	2.0	146.0	2000.0
25801	1004000.0	16.7	1.0	117.0	1950.0
25807	1740000.0	3.6	2.0	115.0	1920.0
25809	3025000.0	3.6	3.0	218.0	1875.0
25812	3100000.0	3.6	2.0	246.0	1920.0
25815	1350000.0	6.7	1.0	172.0	1920.0
25817	1269000.0	6.7	1.0	150.0	1920.0
25818	1150000.0	6.7	2.0	126.0	1930.0
25819	1190000.0	6.7	2.0	253.0	2013.0
25822	655000.0	20.6	2.0	219.0	2015.0
25823	435000.0	20.6	1.0	97.0	2010.0
25824	620000.0	20.6	2.0	183.0	2013.0
25825	450500.0	20.6	2.0	150.0	2010.0
25826	600000.0	20.6	2.0	213.0	2009.0
25828	580000.0	20.6	2.0	168.0	2011.0
25830	750000.0	20.6	2.0	264.0	2011.0
25832	910500.0	34.7	3.0	200.0	1993.0
25836	660000.0	23.0	2.0	89.0	1960.0
25840	1115000.0	23.0	2.0	215.0	1970.0
25841	1060000.0	23.0	2.0	236.0	2000.0
25845	560000.0	14.0	2.0	205.0	2000.0
25846	695000.0	14.0	3.0	281.0	2008.0
25847	465000.0	14.0	2.0	104.0	1960.0
25854	775000.0	24.7	2.0	170.0	1975.0
25856	651800.0	24.7	2.0	132.0	1980.0
25858	574000.0	24.7	2.0	100.0	1975.0
25860	765000.0	14.8	2.0	101.0	1960.0
25863	730000.0	14.7	2.0	193.0	2009.0
25867	1526000.0	22.2	2.0	292.0	2016.0
25869	1343500.0	12.4	2.0	140.0	1970.0
25870	1500000.0	12.4	2.0	200.0	1983.0
25871	1490000.0	12.4	2.0	115.0	1980.0
25875	1155000.0	14.3	1.0	108.0	1968.0
25876	1105000.0	14.3	1.0	158.0	1970.0
25877	1450000.0	14.3	2.0	258.0	1984.0
25878	1250000.0	14.3	2.0	360.0	1985.0
25887	512000.0	28.8	1.0	111.0	2014.0
25900	1640000.0	7.2	2.0	123.0	1930.0
25901	800000.0	7.2	1.0	0.0	1950.0
25906	625000.0	19.6	1.0	123.0	1970.0
25907	620500.0	19.6	2.0	95.0	1990.0
25910	656000.0	19.6	2.0	143.0	1980.0
25911	470000.0	19.6	1.0	100.0	2004.0
25912	1507000.0	7.5	2.0	147.0	1925.0
25914	880000.0	7.5	1.0	101.0	1990.0
25919	750000.0	8.2	2.0	97.0	1950.0
25921	1900000.0	5.7	1.0	230.0	1920.0
25927	850000.0	13.1	3.0	217.0	2012.0
25943	1260000.0	3.6	0.0	126.0	1890.0
25946	1161000.0	3.4	1.0	150.0	1910.0
25956	600000.0	38.0	1.0	156.0	1980.0
25957	665000.0	38.0	2.0	142.0	2012.0
25960	800000.0	38.0	2.0	140.0	1960.0
25961	670000.0	38.0	2.0	181.0	1977.0
25963	625000.0	38.0	1.0	108.0	1980.0
25965	760000.0	12.9	2.0	208.0	1980.0
25967	665000.0	12.9	2.0	136.0	1960.0
25975	2320000.0	7.3	2.0	216.0	1928.0
25987	1300000.0	16.7	0.0	163.0	1960.0
25988	1500000.0	16.7	1.0	160.0	1955.0
25994	780000.0	11.2	4.0	100.0	1950.0
25996	290000.0	12.9	0.0	155.0	2017.0
25997	790000.0	12.9	2.0	181.0	2002.0
25999	708000.0	16.1	1.0	220.0	1980.0
26002	985000.0	16.1	2.0	140.0	1980.0
26006	700000.0	20.4	2.0	223.0	2009.0
26008	1400000.0	20.4	2.0	298.0	1990.0
26009	1077500.0	11.2	2.0	245.0	1950.0
26010	665000.0	11.2	2.0	116.0	2012.0
26014	2025000.0	13.8	2.0	180.0	1920.0
26026	502000.0	5.3	2.0	144.0	1995.0
26027	2750000.0	5.3	1.0	218.0	1910.0
26036	1500000.0	6.2	2.0	159.0	1996.0
26038	1350000.0	6.2	2.0	94.0	1930.0
26041	900000.0	21.3	2.0	186.0	1950.0
26047	602000.0	8.8	1.0	91.0	2000.0
26058	900000.0	16.0	1.0	92.0	1950.0
26063	1776000.0	16.0	2.0	312.0	2015.0
26064	1100000.0	16.0	1.0	109.0	1950.0
26066	681000.0	18.0	2.0	191.0	1997.0
26067	682100.0	18.0	4.0	159.0	1995.0
26069	500000.0	18.4	3.0	118.0	1980.0
26070	525000.0	18.4	2.0	119.0	1972.0
26073	470000.0	18.4	1.0	123.0	2003.0
26074	515000.0	18.4	2.0	127.0	1990.0
26075	593000.0	18.4	2.0	159.0	1978.0
26081	1300000.0	7.8	2.0	227.0	2011.0
26089	616000.0	14.0	2.0	124.0	1960.0
26091	1210000.0	14.5	2.0	296.0	1985.0
26093	900000.0	15.5	5.0	249.0	1998.0
26098	850000.0	3.4	1.0	103.0	1994.0
26101	2625000.0	5.4	2.0	238.0	1970.0
26107	2320000.0	5.4	3.0	230.0	1960.0
26109	1752000.0	5.4	1.0	142.0	1890.0
26115	2375000.0	7.3	2.0	325.0	2013.0
26119	651000.0	26.0	2.0	123.0	1970.0
26122	1180000.0	6.4	0.0	137.0	1910.0
26123	1170000.0	6.4	1.0	110.0	1910.0
26125	330000.0	31.7	1.0	126.0	2008.0
26127	389000.0	31.7	2.0	138.0	2010.0
26146	2090000.0	8.4	2.0	240.0	1920.0
26147	6125000.0	8.4	2.0	340.0	1982.0
26154	750000.0	4.3	1.0	125.0	2007.0
26156	1765000.0	4.3	3.0	223.0	1910.0
26163	460000.0	17.4	1.0	128.0	1992.0
26170	393000.0	29.8	4.0	123.0	1960.0
26171	413000.0	29.8	1.0	94.0	1980.0
26173	477500.0	29.8	2.0	143.0	1975.0
26174	375000.0	31.7	0.0	113.0	1975.0
26179	1470000.0	20.0	2.0	204.0	2011.0
26183	609000.0	25.9	2.0	167.0	2011.0
26184	622000.0	25.9	2.0	170.0	2011.0
26187	840000.0	25.9	2.0	342.0	2008.0
26195	744000.0	17.9	2.0	153.0	1994.0
26196	650000.0	17.9	2.0	216.0	1990.0
26197	800000.0	17.9	1.0	210.0	1985.0
26198	625000.0	17.9	2.0	115.0	1990.0
26200	688000.0	17.9	2.0	185.0	1978.0
26203	755000.0	17.9	2.0	164.0	1990.0
26204	705000.0	17.9	2.0	172.0	1980.0
26206	654000.0	17.9	1.0	149.0	1990.0
26207	1050000.0	17.2	1.0	149.0	1970.0
26212	1230000.0	17.2	2.0	320.0	1972.0
26215	1520000.0	10.2	2.0	150.0	2000.0
26220	1375000.0	16.2	2.0	210.0	1996.0
26223	1635000.0	6.2	2.0	165.0	1900.0
26225	1050000.0	14.3	2.0	128.0	1960.0
26227	1440000.0	14.3	2.0	165.0	1950.0
26229	870000.0	26.5	2.0	135.0	1980.0
26234	792000.0	21.5	0.0	115.0	2000.0
26236	1350000.0	21.5	2.0	188.0	1980.0
26237	1190000.0	14.2	3.0	148.0	1970.0
26244	1028000.0	18.8	2.0	158.0	1970.0
26245	678000.0	18.8	1.0	135.0	2009.0
26246	951000.0	10.1	2.0	139.0	2000.0
26248	1720000.0	10.1	2.0	175.0	1950.0
26251	960000.0	6.2	2.0	118.0	1900.0
26253	932000.0	6.2	2.0	130.0	2003.0
26255	1230000.0	10.4	1.0	169.0	1950.0
26261	790000.0	22.7	1.0	151.0	1965.0
26264	698000.0	21.1	2.0	88.0	1950.0
26272	1050000.0	5.3	1.0	117.0	1900.0
26273	2250000.0	5.3	2.0	287.0	2017.0
26275	2295000.0	5.3	2.0	240.0	2007.0
26276	381500.0	5.3	1.0	52.0	1960.0
26277	2210000.0	5.3	5.0	253.0	1952.0
26278	1491000.0	15.4	2.0	197.0	1945.0
26279	1200000.0	15.4	2.0	173.0	1980.0
26283	1225000.0	12.3	2.0	150.0	1950.0
26285	986000.0	15.5	1.0	155.0	1995.0
26292	490000.0	47.3	2.0	214.0	2006.0
26293	1875000.0	21.5	1.0	210.0	2016.0
26298	1400000.0	21.5	2.0	101.0	1960.0
26309	1100000.0	8.5	3.0	175.0	1930.0
26311	773000.0	14.7	2.0	614.0	2009.0
26316	490000.0	14.7	2.0	143.0	2011.0
26317	725000.0	14.7	2.0	194.0	2003.0
26319	753000.0	14.7	2.0	193.0	2010.0
26322	2200000.0	3.5	2.0	182.0	2000.0
26336	1960000.0	4.6	1.0	121.0	1900.0
26343	833000.0	8.4	1.0	0.0	1960.0
26345	1040000.0	8.4	2.0	129.0	1930.0
26348	960000.0	8.4	2.0	107.0	1940.0
26352	1171000.0	8.4	2.0	173.0	2016.0
26353	1205000.0	8.4	2.0	180.0	2016.0
26356	1600000.0	3.5	0.0	112.0	1890.0
26359	720000.0	18.0	1.0	138.0	1970.0
26380	1250000.0	2.4	2.0	124.0	2010.0
26390	914888.0	21.3	2.0	184.0	2014.0
26393	1050000.0	8.9	3.0	140.0	1960.0
26398	522500.0	20.6	2.0	138.0	1999.0
26399	477000.0	20.6	0.0	142.0	1995.0
26401	860000.0	20.6	2.0	421.0	2002.0
26418	611000.0	20.5	2.0	125.0	1987.0
26421	433500.0	20.5	2.0	138.0	2014.0
26423	1700000.0	2.7	2.0	129.0	1925.0
26424	1350000.0	2.7	2.0	128.0	2000.0
26432	2400000.0	2.7	0.0	153.0	1900.0
26442	930000.0	20.8	2.0	124.0	1970.0
26444	600000.0	14.0	0.0	103.0	1955.0
26447	785000.0	14.0	2.0	130.0	1960.0
26448	737000.0	14.0	2.0	155.0	1960.0
26450	570000.0	14.0	1.0	82.0	1970.0
26460	1960000.0	8.2	4.0	195.0	1930.0
26463	1370000.0	8.2	2.0	295.0	2003.0
26464	1610000.0	8.2	2.0	160.0	1980.0
26467	566000.0	31.7	3.0	185.0	2010.0
26468	650000.0	31.7	2.0	193.0	2000.0
26469	711000.0	31.7	4.0	235.0	2002.0
26471	530000.0	31.7	1.0	212.0	1986.0
26475	1050000.0	10.5	3.0	162.0	1940.0
26478	710000.0	10.5	3.0	127.0	1960.0
26479	770000.0	10.5	2.0	167.0	2010.0
26483	2325000.0	10.2	4.0	317.0	1977.0
26485	2900000.0	10.2	4.0	233.0	1940.0
26488	3340000.0	10.2	2.0	222.0	1910.0
26492	2100000.0	10.2	7.0	260.0	1963.0
26493	3650000.0	10.2	2.0	385.0	1900.0
26497	645000.0	18.0	2.0	199.0	2000.0
26501	790000.0	18.0	2.0	286.0	2009.0
26503	610000.0	18.0	2.0	136.0	2009.0
26504	692000.0	18.0	4.0	173.0	2002.0
26506	1300000.0	15.5	2.0	280.0	2000.0
26511	1700000.0	15.5	2.0	255.0	1980.0
26518	1301000.0	12.4	2.0	250.0	1980.0
26519	1050000.0	12.4	2.0	121.0	1970.0
26520	1710000.0	12.4	2.0	276.0	1980.0
26522	716000.0	15.3	4.0	128.0	1985.0
26526	1170000.0	7.0	3.0	100.0	1955.0
26540	1150000.0	17.2	1.0	136.0	1960.0
26544	1133000.0	17.2	4.0	142.0	1980.0
26546	1060000.0	17.2	2.0	131.0	1960.0
26550	820000.0	8.9	0.0	113.0	1980.0
26553	484000.0	44.2	4.0	114.0	1985.0
26554	952000.0	14.7	1.0	169.0	1976.0
26561	480000.0	14.7	1.0	103.0	1979.0
26563	575000.0	14.7	4.0	212.0	1990.0
26565	1600000.0	6.4	3.0	238.0	1926.0
26567	881000.0	6.4	3.0	95.0	1950.0
26570	1230000.0	3.1	1.0	124.0	1880.0
26573	490000.0	16.5	2.0	135.0	2017.0
26577	615000.0	17.6	2.0	193.0	2008.0
26580	1690000.0	6.8	0.0	195.0	1910.0
26582	1260000.0	6.8	2.0	164.0	1994.0
26583	1665000.0	6.8	1.0	178.0	1900.0
26584	1900000.0	4.6	2.0	159.0	1980.0
26586	600000.0	25.5	2.0	153.0	2013.0
26591	985000.0	6.3	1.0	118.0	1960.0
26594	861000.0	6.3	2.0	93.0	1950.0
26596	2400000.0	11.4	4.0	307.0	1930.0
26598	560000.0	14.8	2.0	154.0	2003.0
26606	771000.0	25.2	1.0	126.0	1969.0
26608	611500.0	6.4	1.0	108.0	1950.0
26611	627500.0	22.7	6.0	130.0	1959.0
26612	475000.0	12.0	1.0	105.0	1990.0
26613	591000.0	20.6	2.0	225.0	1995.0
26616	791000.0	16.5	6.0	140.0	1960.0
26619	750000.0	23.2	2.0	99.0	1965.0
26620	815000.0	35.2	2.0	186.0	1994.0
26624	580000.0	27.0	1.0	95.0	1998.0
26626	1011000.0	17.9	2.0	161.0	2017.0
26627	1000000.0	17.5	2.0	124.0	1960.0
26628	750000.0	17.5	1.0	96.0	1960.0
26629	595000.0	20.6	2.0	153.0	2009.0
26632	630000.0	20.6	2.0	196.0	2014.0
26633	540000.0	20.6	1.0	0.0	1995.0
26634	952000.0	23.0	2.0	199.0	2010.0
26639	1350000.0	12.4	3.0	230.0	1980.0
26643	754000.0	24.8	1.0	139.0	1960.0
26645	655888.0	38.0	4.0	250.0	1983.0
26652	735000.0	20.4	2.0	283.0	2005.0
26656	621000.0	18.4	1.0	160.0	1985.0
26662	413000.0	29.8	6.0	101.0	1970.0
26663	431500.0	29.8	4.0	86.0	1990.0
26664	720000.0	29.8	3.0	96.0	1980.0
26666	1400000.0	6.2	1.0	157.0	1930.0
26667	1275000.0	6.2	2.0	111.0	1910.0
26668	850000.0	21.5	2.0	130.0	1980.0
26672	1820000.0	14.2	1.0	158.0	2017.0
26674	1085000.0	5.3	1.0	97.0	1980.0
26680	2675000.0	1.8	1.0	168.0	1890.0
26685	635000.0	14.7	2.0	210.0	2002.0
26686	758000.0	14.7	2.0	458.0	2015.0
26693	900000.0	23.5	2.0	236.0	2002.0
26705	603000.0	18.4	2.0	170.0	2016.0
26709	1560000.0	17.2	3.0	259.0	2005.0
26711	411000.0	44.2	2.0	136.0	1985.0
26714	1162000.0	21.1	2.0	300.0	1985.0
26718	496000.0	27.2	2.0	135.0	1995.0
26725	1150000.0	7.5	1.0	193.0	2013.0
26726	560000.0	14.0	2.0	149.0	1978.0
26728	3000000.0	3.0	2.0	291.0	2011.0
26738	840000.0	9.4	3.0	534.0	1970.0
26739	940000.0	9.4	1.0	206.0	2010.0
26746	1365000.0	4.3	2.0	117.0	1950.0
26758	1100000.0	9.5	2.0	153.0	1980.0
26760	790000.0	9.5	2.0	140.0	1970.0
26768	3200000.0	9.7	7.0	594.0	2016.0
26775	1957500.0	17.3	2.0	180.0	1980.0
26777	2700000.0	17.3	2.0	413.0	2008.0
26779	1776000.0	17.3	2.0	241.0	1980.0
26782	1208000.0	11.4	2.0	160.0	2001.0
26789	886000.0	13.8	1.0	108.0	1950.0
26793	1540000.0	13.8	2.0	99.0	1950.0
26796	1160000.0	13.8	1.0	116.0	1955.0
26805	1790000.0	13.4	3.0	156.0	1950.0
26810	1120000.0	27.0	2.0	198.0	1965.0
26817	1875000.0	10.9	2.0	227.0	1930.0
26819	800000.0	8.6	2.0	159.0	2014.0
26822	4400000.0	10.5	2.0	429.0	2015.0
26843	605000.0	14.0	2.0	150.0	1960.0
26845	605000.0	14.0	1.0	802.0	1970.0
26855	907000.0	4.0	0.0	66.0	1910.0
26859	1000000.0	4.0	1.0	121.0	1940.0
26860	1070000.0	4.0	2.0	112.0	1930.0
26862	1400000.0	5.2	3.0	180.0	1920.0
26863	1085000.0	5.2	2.0	146.0	1960.0
26874	1755000.0	12.1	2.0	373.0	2012.0
26876	665000.0	14.8	2.0	181.0	1999.0
26877	620000.0	14.8	2.0	123.0	2000.0
26878	575000.0	14.8	2.0	165.0	2007.0
26891	1650000.0	3.5	1.0	123.0	1890.0
26898	712500.0	31.2	2.0	100.0	1955.0
26907	872500.0	27.0	2.0	173.0	1940.0
26912	862000.0	17.5	2.0	120.0	1975.0
26920	1270000.0	6.7	2.0	151.0	1920.0
26923	698000.0	6.7	1.0	93.0	1880.0
26927	822000.0	6.7	2.0	139.0	1959.0
26931	530000.0	20.6	2.0	171.0	2017.0
26932	570000.0	20.6	2.0	107.0	1975.0
26934	528000.0	20.6	1.0	110.0	1985.0
26935	648000.0	20.6	2.0	200.0	2010.0
26937	741000.0	20.6	2.0	267.0	2010.0
26938	521000.0	34.7	2.0	132.0	1975.0
26945	887000.0	23.0	2.0	142.0	1985.0
26946	480888.0	14.0	3.0	108.0	1965.0
26948	760000.0	24.7	2.0	192.0	2014.0
26950	792000.0	24.7	2.0	185.0	1970.0
26953	600000.0	18.0	2.0	125.0	1995.0
26954	600000.0	18.0	2.0	145.0	1995.0
26955	748000.0	14.7	2.0	233.0	2012.0
26956	501000.0	27.7	2.0	170.0	1985.0
26958	890000.0	22.2	2.0	230.0	1970.0
26962	1500000.0	12.4	3.0	135.0	1965.0
26964	2900000.0	12.4	2.0	358.0	1980.0
26966	1268000.0	14.3	2.0	154.0	1970.0
26968	1128000.0	14.3	2.0	180.0	1990.0
26972	1280000.0	16.1	2.0	238.0	1985.0
26973	578000.0	25.9	2.0	147.0	2012.0
26974	2201000.0	7.2	2.0	145.0	1910.0
26976	2800000.0	7.2	1.0	254.0	1890.0
26977	916500.0	18.0	1.0	177.0	1960.0
26997	723000.0	13.1	2.0	140.0	1970.0
26999	840000.0	24.8	2.0	208.0	1950.0
27000	2790000.0	2.1	2.0	184.0	1881.0
27010	685000.0	5.1	1.0	95.0	2017.0
27013	1120000.0	15.4	0.0	139.0	1970.0
27030	1950000.0	16.7	2.0	334.0	1999.0
27033	1100000.0	16.7	2.0	138.0	1965.0
27054	1467000.0	13.8	2.0	164.0	1950.0
27056	1246000.0	13.8	3.0	105.0	1950.0
27066	1090000.0	6.2	1.0	114.0	1900.0
27077	660000.0	18.0	2.0	153.0	1994.0
27079	551500.0	18.4	4.0	151.0	1996.0
27083	585000.0	18.4	3.0	127.0	1998.0
27084	525000.0	18.4	3.0	131.0	1985.0
27086	1407000.0	12.3	4.0	156.0	1920.0
27088	1465000.0	7.8	2.0	240.0	2005.0
27089	1865000.0	7.8	1.0	235.0	2000.0
27092	810000.0	11.7	2.0	223.0	1970.0
27094	965000.0	11.7	2.0	175.0	2009.0
27103	2000000.0	5.4	2.0	248.0	1910.0
27111	1051500.0	25.2	2.0	238.0	2012.0
27112	906000.0	26.0	4.0	224.0	1970.0
27129	875000.0	6.4	1.0	118.0	1940.0
27137	1245000.0	4.3	2.0	278.0	2006.0
27138	495000.0	4.3	0.0	56.0	1950.0
27147	579000.0	31.7	2.0	213.0	1970.0
27148	520000.0	31.7	2.0	155.0	1975.0
27150	710000.0	31.7	3.0	223.0	1970.0
27151	580000.0	29.8	1.0	106.0	1975.0
27152	356000.0	31.7	1.0	122.0	1980.0
27154	825000.0	20.0	2.0	172.0	2010.0
27162	550000.0	25.9	2.0	136.0	2016.0
27165	660000.0	17.9	1.0	136.0	2000.0
27168	665000.0	17.9	3.0	143.0	1982.0
27183	715000.0	26.5	1.0	108.0	1970.0
27194	1300000.0	14.2	2.0	171.0	1967.0
27199	1375000.0	18.8	2.0	316.0	2010.0
27202	1420000.0	10.1	1.0	125.0	1950.0
27205	1450000.0	10.1	1.0	162.0	1990.0
27206	1230000.0	6.2	2.0	179.0	2009.0
27216	1600000.0	5.3	1.0	178.0	1940.0
27228	1390000.0	11.2	4.0	330.0	1925.0
27229	997000.0	12.3	2.0	113.0	1950.0
27232	1175000.0	15.5	2.0	185.0	1975.0
27240	1350000.0	1.8	3.0	160.0	1860.0
27249	552000.0	14.7	1.0	106.0	2004.0
27251	673000.0	14.7	2.0	166.0	2000.0
27254	1670000.0	3.5	1.0	160.0	1890.0
27256	1000000.0	4.6	0.0	68.0	1890.0
27268	570000.0	12.0	1.0	80.0	1960.0
27276	821000.0	12.0	2.0	113.0	1980.0
27280	1076000.0	12.0	3.0	98.0	1950.0
27291	1400000.0	2.4	0.0	104.0	1900.0
27295	890000.0	21.3	2.0	117.0	2017.0
27303	570000.0	20.6	1.0	130.0	2000.0
27304	610000.0	20.6	2.0	209.0	2000.0
27305	577500.0	20.6	2.0	175.0	1990.0
27310	759000.0	15.5	2.0	200.0	1999.0
27321	520000.0	20.5	4.0	122.0	1990.0
27327	1640000.0	2.7	1.0	104.0	1910.0
27328	770000.0	2.7	0.0	69.0	1990.0
27330	1560000.0	2.7	2.0	140.0	1995.0
27333	1200000.0	6.2	2.0	199.0	2016.0
27338	695000.0	14.0	4.0	132.0	1965.0
27339	680000.0	14.0	2.0	168.0	2000.0
27343	590000.0	14.0	1.0	115.0	1970.0
27347	2102000.0	5.0	1.0	190.0	1920.0
27348	1640000.0	8.2	3.0	157.0	1998.0
27349	480000.0	31.7	1.0	114.0	1982.0
27350	840000.0	31.7	6.0	241.0	2003.0
27355	748000.0	10.5	4.0	130.0	1970.0
27356	910500.0	10.5	2.0	240.0	2014.0
27358	800000.0	10.5	0.0	132.0	1955.0
27359	3075000.0	10.2	2.0	393.0	2009.0
27366	675000.0	18.0	2.0	175.0	2006.0
27371	1500000.0	12.4	2.0	125.0	1965.0
27373	1506000.0	12.4	3.0	225.0	1980.0
27375	665000.0	15.3	2.0	177.0	1960.0
27377	1720000.0	7.0	6.0	179.0	1915.0
27381	830000.0	7.0	1.0	80.0	1995.0
27387	700000.0	12.9	2.0	156.0	1960.0
27395	1320000.0	17.2	2.0	172.0	1972.0
27399	1250000.0	14.7	2.0	202.0	1980.0
27401	1050000.0	14.7	2.0	124.0	1985.0
27404	651000.0	21.5	2.0	123.0	2011.0
27407	765000.0	14.5	2.0	169.0	1960.0
27409	490500.0	14.7	2.0	200.0	2000.0
27411	545000.0	14.7	2.0	132.0	1975.0
27414	547000.0	14.7	1.0	127.0	1950.0
27422	547500.0	16.5	1.0	108.0	1970.0
27423	755000.0	16.5	2.0	180.0	1974.0
27424	1078500.0	16.7	2.0	182.0	1980.0
27429	850000.0	17.6	2.0	274.0	2010.0
27430	1800000.0	6.8	2.0	170.0	1930.0
27436	580000.0	25.5	2.0	157.0	2015.0
27437	642000.0	25.5	2.0	192.0	2015.0
27438	490000.0	25.5	1.0	120.0	2012.0
27439	880000.0	25.5	2.0	228.0	2015.0
27441	990000.0	12.7	2.0	0.0	1985.0
27442	781000.0	12.7	1.0	154.0	1990.0
27447	850000.0	6.3	2.0	122.0	1950.0
27451	1825000.0	7.5	2.0	301.0	1925.0
27461	1010000.0	11.0	5.0	115.0	1970.0
27463	541500.0	15.5	1.0	128.0	2002.0
27471	1325000.0	4.3	2.0	256.0	1920.0
27474	1750000.0	4.3	1.0	185.0	1890.0
27479	950000.0	9.5	2.0	185.0	1980.0
27480	1068000.0	9.5	1.0	141.0	1970.0
27493	4050000.0	9.7	4.0	461.0	2012.0
27499	2890000.0	9.7	3.0	300.0	1955.0
27509	1950000.0	17.3	2.0	376.0	2000.0
27515	1370000.0	11.4	3.0	269.0	2012.0
27524	1300000.0	13.8	2.0	220.0	2013.0
27526	1640000.0	13.8	2.0	206.0	2013.0
27546	750000.0	34.7	2.0	223.0	2010.0
27558	5150000.0	10.5	4.0	513.0	2005.0
27564	950000.0	10.3	2.0	0.0	2000.0
27565	2800000.0	10.3	2.0	335.0	2012.0
27566	2100000.0	10.3	2.0	226.0	2017.0
27569	3320000.0	10.3	4.0	464.0	2005.0
27583	1470000.0	5.2	1.0	161.0	1925.0
27584	1475000.0	4.0	2.0	298.0	2001.0
